,점포명,위도,경도,OFC,일매출
455,GS25세한대타운점,36.8764493,126.7790228,김태환,1233314
456,GS25당진읍내중앙점,36.8889372,126.6369251,김태환,1704034
457,GS25당진행복점,36.9005719,126.6311431,김태환,1359301
458,GS25당진구래점,36.9412806,126.7900878,김태환,1546596
459,GS25뉴당진읍내원룸점,36.8962509,126.6383860,서동준,2300443
460,GS25당진합덕산업점,36.8091423,126.7474631,서동준,1060899
461,GS25당진합덕센터점,36.8096420,126.7661015,서동준,2097740
462,GS25합덕운산점,36.8057532,126.7677703,서동준,1579203
463,GS25당진동광점,36.9412949,126.7801551,서동준,2217853
464,GS25당진합덕점,36.8100237,126.7762096,서동준,4010248
465,GS25석문센트럴점,36.9993811,126.5948179,서동준,919430
466,GS25합덕센트럴점,36.8092009,126.7468079,서동준,1433567
467,GS25합덕타운점,36.8080662,126.7668316,서동준,1524317
468,GS25당진초원점,36.8886083,126.6393249,서동준,2556535
469,GS25당진IC점,36.8981931,126.7046458,서동준,1927903
470,GS25합덕베스트점,36.8075800,126.7763479,서동준,1743725
471,GS25당진로드점,36.9179475,126.6490377,서동준,1960872
472,GS25당진복운점,36.9436506,126.7831798,서동준,1911473
473,GS25아산엘림점,36.7816872,127.0054979,서준석,1867859
474,GS25당진중앙점,36.8952107,126.6305302,서준석,1374202
475,GS25당진중흥점,36.9398188,126.7469375,서준석,3702519
476,GS25온양사랑점,36.7791010,127.0079819,서준석,2061237
477,GS25송악아너스빌점,36.9376464,126.7487815,서준석,2548706
478,GS25아산중앙점,36.7786750,126.9991000,서준석,2106974
479,GS25당진수퍼차저점,36.9093097,126.6938182,서준석,801546
480,GS25당진명지점,36.8960379,126.7088368,서준석,2054220
481,GS25당진원당점,36.9014166,126.6458747,서준석,2278982
482,GS25아산현대점,36.7812797,126.9883836,서준석,1352744
483,GS25동부센트레빌1차점,36.8987129,126.6495993,서준석,2460946
484,GS25아산득산점,36.7851746,126.9611432,서준석,2232590
485,GS25당진이안점,36.8908477,126.6403284,서준석,1231247
486,GS25당진송산점,36.9290764,126.6823024,서준석,3158465
487,GS25당진성모점,36.8931264,126.6279911,유광곤,836601
488,GS25온천파크점,36.7884135,126.9968382,유광곤,2727813
489,GS25아산시민점,36.7869283,126.9984092,유광곤,1845147
490,GS25신평장원점,36.8804019,126.7544566,유광곤,1560009
491,GS25당진수청중흥점,36.8821934,126.6432081,유광곤,1339446
492,GS25당진수청점,36.8878993,126.6545252,유광곤,1889040
493,GS25당진읍내타운점,36.8911459,126.6283886,유광곤,1452352
494,GS25수청아린점,36.8880386,126.6503793,유광곤,1146663
495,GS25신평리가점,36.8827691,126.7771480,유광곤,4011400
496,GS25신평충무점,36.8832637,126.7564682,유광곤,2124862
497,GS25신평미소점,36.8821208,126.7585330,유광곤,1267684
498,GS25당진우두점,36.9016940,126.6322467,유광곤,1472440
499,GS25아산일성점,36.7917965,127.0009125,유광곤,1862455
500,GS25남산현대점,36.7858574,126.9910276,유광곤,948772
501,GS25아산한남점,36.8085029,127.0082664,이상민,1104182
502,GS25아산인주점,36.8701541,126.8858333,이상민,1290175
503,GS25뉴기산현대점,36.8795930,126.9073458,이상민,2024280
504,GS25송악미소점,36.9404774,126.7818448,이상민,2541344
505,GS25인주행운점,36.8819232,126.9107437,이상민,965488
506,GS25아산금성점,36.8460753,126.8799058,이상민,1165875
507,GS25송악산업로점,36.9650990,126.7661289,이상민,982730
508,GS25당진제철점,36.9803270,126.7235740,이상민,1644601
509,GS25송악대섬점,36.9804415,126.7284983,이상민,2305607
510,GS25아산백석포점,36.8899850,126.9386538,이상민,1970288
511,GS25아산곡교점,36.8072738,126.9833750,이상민,1950982
512,GS25당진우민점,36.9025720,126.6757512,이상민,1898950
513,GS25인주중앙점,36.8704227,126.8822573,이상민,2486275
514,GS25당진고대점,36.9241757,126.5995015,전민욱,2413866
515,GS25당진한성필점,36.8847198,126.6390088,전민욱,1808649
516,GS25석문산단점,37.0062326,126.5986574,전민욱,887900
517,GS25당진신성대점,36.8522731,126.5969260,전민욱,1092074
518,GS25당진삼봉점,37.0132130,126.5365950,전민욱,1728332
519,GS25당진시장길점,36.8907836,126.6328401,전민욱,605372
520,GS25당진대덕점,36.8868034,126.6364629,전민욱,2224441
521,GS25당진비발디점,36.9059082,126.6425480,전민욱,1257674
522,GS25당진채운점,36.8945083,126.6242549,전민욱,922007
523,GS25삼봉베스트점,37.0140236,126.5399674,전민욱,1996574
524,GS25당진정미점,36.8847951,126.5672304,전민욱,1984120
525,GS25당진석문주공점,36.9805667,126.5882516,전민욱,2071188
526,GS25당진석문로드점,36.9796673,126.6058389,전민욱,1270836
527,GS25당진양우내안점,36.8876938,126.6224398,전민욱,1754808
528,GS25가장행복점,36.3355268,127.3859009,김재원,1539339
529,GS25대전도마중점,36.3193471,127.3716773,김재원,1278657
530,GS25유천스타점,36.3143237,127.3990833,김재원,1559602
531,GS25태평스타점,36.3283199,127.3974397,김재원,990514
532,GS25용문탑클래스점,36.3388704,127.3949764,김재원,2119417
533,GS25대전은행중앙점,36.3293969,127.4264701,김재원,1527205
534,GS25뉴센트리아점,36.3220123,127.4102253,김재원,1315807
535,GS25괴정고점,36.3396246,127.3785840,김재원,1706766
536,GS25가장래미안점,36.3337666,127.3853813,김재원,1927235
537,GS25오류플러스점,36.3294780,127.4030642,김재원,1497232
538,GS25오류삼성점,36.3220490,127.4058833,김재원,1950215
539,GS25괴정스마트점,36.3392753,127.3814205,김재원,1459641
540,GS25괴정힐링점,36.3375714,127.3814517,김재원,1803188
541,GS25괴정엘림점,36.3358824,127.3817383,김재원,1540617
542,GS25대전오룡점,36.3277114,127.4049642,김재원,1781697
543,GS25대전태평점,36.3226527,127.3986825,남윤진,2308918
544,GS25뉴괴정타운점,36.3385128,127.3841165,남윤진,1672096
545,GS25괴정빌리지점,36.3412878,127.3878581,남윤진,1505948
546,GS25S대전용문역점,36.3382714,127.3932808,남윤진,897550
547,GS25대전로또점,36.3250595,127.4089758,남윤진,1503938
548,GS25동서대로점,36.3267463,127.3925766,남윤진,3442463
549,GS25용문센트럴점,36.3379898,127.3913289,남윤진,1209202
550,GS25용문새봄점,36.3352480,127.3927871,남윤진,1449016
551,GS25도서관미래점,36.3093326,127.4075435,남윤진,1236420
552,GS25괴정중앙점,36.3373014,127.3878661,남윤진,2340672
553,GS25용문리치점,36.3415463,127.3997161,남윤진,1695965
554,GS25괴정행복점,36.3403098,127.3863873,남윤진,1621368
555,GS25내동롯데점,36.3380037,127.3669719,남윤진,1543058
556,GS25태평삼부점,36.3239225,127.3935376,남윤진,2469253
557,GS25대전시네마점,36.3399424,127.3892352,류승현,3806573
558,GS25용두드림점,36.3236081,127.4147377,류승현,1457034
559,GS25대전도마초점,36.3236512,127.3711678,류승현,2322621
560,GS25도마중앙점,36.3168502,127.3759193,류승현,1190976
561,GS25도마제일점,36.3279811,127.3738941,류승현,527250
562,GS25용문한마음점,36.3320803,127.3922654,류승현,1154879
563,GS25배재사랑점,36.3225757,127.3704375,류승현,1801243
564,GS25용두비전점,36.3316452,127.4043533,류승현,1288011
565,GS25배재중앙점,36.3168669,127.3727684,류승현,1145359
567,GS25도마사거리점,36.3124402,127.3806564,류승현,1028147
568,GS25복수현진점,36.3021420,127.3800411,류승현,1404020
569,GS25도마도솔점,36.3191653,127.3743522,류승현,1096006
570,GS25복수리슈빌점,36.2992060,127.3810091,류승현,1438448
571,GS25용두미르점,36.3246660,127.4122942,류승현,1858336
572,GS25선화스카이점,36.3275223,127.4184048,백제현,1118645
573,GS25중촌현대점,36.3373202,127.4125166,백제현,1450600
574,GS25선화목동점,36.3343031,127.4139246,백제현,864686
575,GS25대전문화점,36.3290257,127.4288852,백제현,1758591
576,GS25대전중앙로점,36.3280177,127.4235952,백제현,1373631
577,GS25용두점,37.5755978,127.0413747,백제현,1492489
578,GS25대전시영점,36.3410633,127.4100892,백제현,1595027
579,GS25보문오거리점,36.3171977,127.4264815,백제현,1576255
580,GS25한밭대사현대점,36.3183173,127.4276051,백제현,886527
581,GS25은행선화점,36.3297563,127.4247978,백제현,1462370
582,GS25용두원룸점,36.3298047,127.4047302,백제현,1317546
583,GS25대전스마트점,36.3286864,127.4216059,백제현,2762410
584,GS25선화드림점,36.3335795,127.4168920,백제현,1654314
585,GS25중촌하늘점,36.3386489,127.4074924,백제현,1496090
586,GS25복수계룡점,36.3065940,127.3735807,양희진,1196904
587,GS25대전복수점,36.3006960,127.3784889,양희진,1166839
588,GS25뉴괴정한신점,36.3411671,127.3838332,양희진,1821562
589,GS25대전과기대점,36.2996457,127.3740261,양희진,1668959
590,GS25둔산병원점,36.3420684,127.3866111,양희진,704680
591,GS25정림플러스점,36.3070474,127.3645593,양희진,1187233
592,GS25복수중앙점,36.2980951,127.3768617,양희진,2278704
593,GS25정림혜천점,36.3021786,127.3691838,양희진,1089774
594,GS25배재스타점,36.3173800,127.3682999,양희진,832992
595,GS25도마양지점,36.3181213,127.3687519,양희진,1171969
596,GS25내동센터점,36.3322120,127.3754848,양희진,2474884
597,GS25대전변동점,36.3234031,127.3773222,양희진,1777820
598,GS25복수목화점,36.3080630,127.3739772,양희진,1421150
599,GS25대전맑은아침점,36.3326162,127.3825845,양희진,2445033
600,GS25대전국일점,36.3212677,127.4156983,오욱변,2458069
601,GS25한밭우성점,36.3112975,127.4086469,오욱변,1406368
602,GS25대전올리브힐점,36.3369882,127.4072875,오욱변,1050677
603,GS25대전서문로점,36.3178738,127.4065737,오욱변,1696116
604,GS25목동선화점,36.3281788,127.4129142,오욱변,991092
605,GS25문화빌리지점,36.3066797,127.3981596,오욱변,1432266
606,GS25대전문화중앙점,36.3138917,127.4049723,오욱변,1334862
607,GS25문화센트럴점,36.3199070,127.4125143,오욱변,1691910
608,GS25문화주공점,36.3093159,127.4014267,오욱변,1352981
609,GS25충남의대타운점,36.3143751,127.4140763,오욱변,1149889
610,GS25문화삼거리점,36.3107096,127.4014310,오욱변,2137048
611,GS25대전세이점,36.3209108,127.4095789,오욱변,1709678
612,GS25대전목양점,36.3340688,127.4069620,오욱변,1829173
613,GS25목동한사랑점,36.3327473,127.4118950,오욱변,2364414
614,GS25태평중앙점,37.5638166,126.9772488,이미현,2173423
615,GS25유천큰솔점,36.3146998,127.3911651,이미현,1790309
616,GS25유천중앙점,36.3168508,127.3978263,이미현,1158990
617,GS25태평버드내점,36.3190650,127.3924700,이미현,1370445
618,GS25버드내1단지점,36.3165989,127.3885373,이미현,1801149
619,GS25유천제일점,36.3174735,127.4003277,이미현,1876167
620,GS25버드내본점,36.3192508,127.3933218,이미현,1188522
621,GS25유천하나점,36.3214943,127.3961721,이미현,1092155
622,GS25유천사랑점,36.3155446,127.3927497,이미현,2213763
623,GS25내동굿모닝점,36.3306937,127.3832908,이미현,1241946
624,GS25내동제일점,36.3334475,127.3789365,이미현,1588944
625,GS25변동스타점,36.3303861,127.3688754,이미현,1184000
626,GS25내동빌리지점,36.3366353,127.3768631,이미현,1151791
627,GS25유천현대점,36.3202879,127.3992387,이미현,1300202
628,GS25호원대점,35.9623001,126.8667336,김두광,1716309
629,GS25호원기숙사점,35.9667427,126.8648162,김두광,2362908
630,GS25김제대방점,35.8014768,126.8992108,김두광,1279178
631,GS25군산대야점,35.9462549,126.8122303,김두광,1719912
632,GS25군산군장대점,36.0009753,126.7872549,김두광,1114201
633,GS25군산임피점,35.9845298,126.8512145,김두광,1166225
634,GS25김제우석병원점,35.8072243,126.8803479,김두광,607518
635,GS25군산서수점,35.9819865,126.8779735,김두광,1602854
636,GS25군산옥서점,35.9245943,126.6439748,김두광,1530691
637,GS25김제만경점,35.8521799,126.8163338,김두광,2396218
638,GS25군산옥산점,35.9427401,126.7486962,김두광,1536449
639,GS25김제진우점,35.8064960,126.8939578,김두광,2428589
640,GS25군산옥구점,35.9231210,126.6857672,김두광,2215726
641,GS25황등해담점,35.9977245,126.9447362,범은철,1343249
642,GS25원광대신용점,35.9731500,126.9555651,범은철,1182579
643,GS25뉴원광타운점,35.9627978,126.9546938,범은철,1973054
644,GS25원광대학로점,35.9635335,126.9560424,범은철,1621198
645,GS25김제벚꽃점,35.9086926,126.9407637,범은철,946440
646,GS25원광대1호점,35.9606444,126.9632717,범은철,1194198
647,GS25익산황등점,36.0298734,126.9480439,범은철,1250042
648,GS25원광대본점,35.9721550,126.9593873,범은철,1664406
649,GS25원광대3호점,35.9600063,126.9569274,범은철,1627275
650,GS25원광대2호점,35.9600355,126.9605827,범은철,1141344
651,GS25원광대중앙점,35.9606757,126.9587895,범은철,1360811
652,GS25원광대원룸점,35.9592837,126.9544653,범은철,1522888
653,GS25익산웅포점,36.0640494,126.8772526,범은철,1562691
654,GS25함열중앙점,36.0776824,126.9647570,범은철,1949402
655,GS25순동산단점,35.8221582,126.9234392,소정원,1357125
656,GS25익산수도산점,35.9315725,126.9671838,소정원,1777821
657,GS25동산스타점,35.9263181,126.9603454,소정원,1418458
658,GS25김제신광점,35.8036724,126.8892274,소정원,1511020
659,GS25익산신동점,35.9627978,126.9546938,소정원,1734443
660,GS25김제신풍점,35.7927791,126.8987948,소정원,757301
661,GS25김제주공점,35.8011837,126.9047624,소정원,1914228
662,GS25원광대사랑점,35.9621651,126.9575712,소정원,1236264
663,GS25익산만남점,35.9885553,127.1035297,소정원,918677
664,GS25김제검산점,35.7980839,126.9041264,소정원,1388434
665,GS25익산사랑점,35.9629133,126.9603440,소정원,1365338
667,GS25동산천변로점,35.9293524,126.9676904,소정원,2201763
668,GS25김제비사벌점,35.8031932,126.9000040,소정원,1573467
669,GS25익산영등점,35.9605648,126.9786026,신현성,1979245
670,GS25익산영등루비점,35.9554723,126.9734409,신현성,909495
671,GS25뉴익산우남점,35.9559876,126.9785669,신현성,1379993
672,GS25익산공단점,35.9540479,126.9929056,신현성,1598269
673,GS25익산골드점,35.9578712,126.9901056,신현성,1351221
674,GS25영등본점,35.9583074,126.9762139,신현성,962625
675,GS25익산신일점,35.9520929,126.9741125,신현성,1154533
676,GS25익산서동공원점,36.0008706,127.0611909,신현성,455822
677,GS25익산금마점,35.9918438,127.0529594,신현성,1240488
678,GS25영등대로점,35.9554520,126.9702010,신현성,1442062
679,GS25영등부영점,35.9636105,126.9804331,신현성,1082767
680,GS25영등중앙점,35.9528161,126.9788166,신현성,1632632
681,GS25인화행복주택점,35.9268090,126.9553298,신현성,1127495
682,GS25익산춘포점,35.9020816,127.0050766,신현성,1211308
683,GS25익산희망점,35.9462629,126.9418815,이상봉,1359974
684,GS25익산파인골드점,35.9657034,127.0152274,이상봉,2112381
685,GS25모현신시가지점,35.9515606,126.9401273,이상봉,1696558
686,GS25익산역점,35.9400753,126.9473935,이상봉,2146547
687,GS25익산전북대점,35.9412660,126.9572539,이상봉,1470337
688,GS25모현우리안점,35.9538669,126.9520866,이상봉,1072296
689,GS25익산송학점,35.9426211,126.9404905,이상봉,2089851
690,GS25익산선화로점,35.9496531,126.9472851,이상봉,1043365
691,GS25익산이리고점,35.9482667,126.9543368,이상봉,1412409
692,GS25영등다이아점,35.9643786,126.9729173,이상봉,1295694
693,GS25익산어양점,35.9559311,126.9800026,이상봉,2070984
694,GS25송학현대점,35.9408173,126.9373494,이상봉,1346458
695,GS25배산에코르점,35.9465178,126.9379155,이상봉,1879207
696,GS25장신휴먼점,35.9480494,126.9317915,이상봉,2037531
697,GS25김제터미널점,35.8034866,126.8939175,이창현,1898936
698,GS25익산궁동점,35.9619804,126.9928749,이창현,1824977
699,GS25익산에이스점,35.9534271,126.9436799,이창현,1340855
700,GS25백산오렌지점,35.8407017,126.8671619,이창현,1919107
701,GS25익산자이점,35.9542430,126.9863313,이창현,1577545
702,GS25배산휴먼점,35.9560776,126.9358863,이창현,1606413
